day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal
45293,1,30,2084.4,-1,2024-01-02,2024-01-02 01:30:00,2024-01-02 01:30:00,GCG24.csv,90,GCG24.csv,-1.0
45293,3,30,2081.5,0,2024-01-02,2024-01-02 03:30:00,2024-01-02 03:30:00,GCG24.csv,67,GCG24.csv,1.0
45293,4,30,2083.7,2,2024-01-02,2024-01-02 04:30:00,2024-01-02 04:30:00,GCG24.csv,55,GCG24.csv,2.0
45293,6,0,2085.1,6,2024-01-02,2024-01-02 06:00:00,2024-01-02 06:00:00,GCG24.csv,164,GCG24.csv,4.0
45293,8,30,2075.8,4,2024-01-02,2024-01-02 08:30:00,2024-01-02 08:30:00,GCG24.csv,169,GCG24.csv,-2.0
45293,9,0,2074.9,6,2024-01-02,2024-01-02 09:00:00,2024-01-02 09:00:00,GCG24.csv,208,GCG24.csv,2.0
45293,10,30,2073.5,8,2024-01-02,2024-01-02 10:30:00,2024-01-02 10:30:00,GCG24.csv,194,GCG24.csv,2.0
45293,11,0,2068.2,6,2024-01-02,2024-01-02 11:00:00,2024-01-02 11:00:00,GCG24.csv,529,GCG24.csv,-2.0
45293,12,0,2074.9,8,2024-01-02,2024-01-02 12:00:00,2024-01-02 12:00:00,GCG24.csv,69,GCG24.csv,2.0
45293,14,30,2070.3,6,2024-01-02,2024-01-02 14:30:00,2024-01-02 14:30:00,GCG24.csv,30,GCG24.csv,-2.0
45294,4,30,2067.0,4,2024-01-03,2024-01-03 04:30:00,2024-01-03 04:30:00,GCG24.csv,88,GCG24.csv,-2.0
45294,6,0,2063.1,3,2024-01-03,2024-01-03 06:00:00,2024-01-03 06:00:00,GCG24.csv,104,GCG24.csv,-1.0
45294,8,30,2050.8,5,2024-01-03,2024-01-03 08:30:00,2024-01-03 08:30:00,GCG24.csv,368,GCG24.csv,2.0
45294,9,20,2044.4,6,2024-01-03,2024-01-03 09:20:00,2024-01-03 09:20:00,GCG24.csv,331,GCG24.csv,1.0
45294,9,40,2042.8,5,2024-01-03,2024-01-03 09:40:00,2024-01-03 09:40:00,GCG24.csv,300,GCG24.csv,-1.0
45294,10,10,2052.3,2,2024-01-03,2024-01-03 10:10:00,2024-01-03 10:10:00,GCG24.csv,499,GCG24.csv,-3.0
45294,10,30,2045.4,5,2024-01-03,2024-01-03 10:30:00,2024-01-03 10:30:00,GCG24.csv,277,GCG24.csv,3.0
45294,14,0,2043.7,3,2024-01-03,2024-01-03 14:00:00,2024-01-03 14:00:00,GCG24.csv,513,GCG24.csv,-2.0
45294,16,0,2049.5,5,2024-01-03,2024-01-03 16:00:00,2024-01-03 16:00:00,GCG24.csv,95,GCG24.csv,2.0
45295,4,30,2054.3,2,2024-01-04,2024-01-04 04:30:00,2024-01-04 04:30:00,GCG24.csv,107,GCG24.csv,-3.0
45295,6,0,2055.2,3,2024-01-04,2024-01-04 06:00:00,2024-01-04 06:00:00,GCG24.csv,90,GCG24.csv,1.0
45295,8,30,2049.7,6,2024-01-04,2024-01-04 08:30:00,2024-01-04 08:30:00,GCG24.csv,717,GCG24.csv,3.0
45295,10,30,2054.3,2,2024-01-04,2024-01-04 10:30:00,2024-01-04 10:30:00,GCG24.csv,588,GCG24.csv,-4.0
45295,10,50,2052.3,4,2024-01-04,2024-01-04 10:50:00,2024-01-04 10:50:00,GCG24.csv,130,GCG24.csv,2.0
45295,12,0,2052.1,1,2024-01-04,2024-01-04 12:00:00,2024-01-04 12:00:00,GCG24.csv,87,GCG24.csv,-3.0
45295,14,0,2050.6,-1,2024-01-04,2024-01-04 14:00:00,2024-01-04 14:00:00,GCG24.csv,97,GCG24.csv,-2.0
45295,14,30,2050.3,1,2024-01-04,2024-01-04 14:30:00,2024-01-04 14:30:00,GCG24.csv,21,GCG24.csv,2.0
45295,16,0,2051.1,3,2024-01-04,2024-01-04 16:00:00,2024-01-04 16:00:00,GCG24.csv,37,GCG24.csv,2.0
45296,1,30,2049.1,2,2024-01-05,2024-01-05 01:30:00,2024-01-05 01:30:00,GCG24.csv,59,GCG24.csv,-1.0
45296,3,30,2049.6,3,2024-01-05,2024-01-05 03:30:00,2024-01-05 03:30:00,GCG24.csv,80,GCG24.csv,1.0
45296,4,30,2048.9,0,2024-01-05,2024-01-05 04:30:00,2024-01-05 04:30:00,GCG24.csv,30,GCG24.csv,-3.0
45296,8,30,2042.8,3,2024-01-05,2024-01-05 08:30:00,2024-01-05 08:30:00,GCG24.csv,4457,GCG24.csv,3.0
45296,9,0,2047.2,2,2024-01-05,2024-01-05 09:00:00,2024-01-05 09:00:00,GCG24.csv,720,GCG24.csv,-1.0
45296,9,10,2048.4,1,2024-01-05,2024-01-05 09:10:00,2024-01-05 09:10:00,GCG24.csv,409,GCG24.csv,-1.0
45296,9,20,2049.7,3,2024-01-05,2024-01-05 09:20:00,2024-01-05 09:20:00,GCG24.csv,193,GCG24.csv,2.0
45296,9,30,2054.0,4,2024-01-05,2024-01-05 09:30:00,2024-01-05 09:30:00,GCG24.csv,529,GCG24.csv,1.0
45296,9,40,2050.0,6,2024-01-05,2024-01-05 09:40:00,2024-01-05 09:40:00,GCG24.csv,436,GCG24.csv,2.0
45296,10,0,2060.5,2,2024-01-05,2024-01-05 10:00:00,2024-01-05 10:00:00,GCG24.csv,2968,GCG24.csv,-4.0
45296,10,10,2067.6,1,2024-01-05,2024-01-05 10:10:00,2024-01-05 10:10:00,GCG24.csv,1552,GCG24.csv,-1.0
45296,10,20,2065.7,3,2024-01-05,2024-01-05 10:20:00,2024-01-05 10:20:00,GCG24.csv,531,GCG24.csv,2.0
