day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal,opti_price,filled_price,benchmark_amount,amount,slippage
44564,4,0,4324.0,-2,2022-01-03,2022-01-03 04:00:00,2022-01-03 04:00:00,VGH22.csv,838,VGH22.csv,-2.0,4323.0,4323.0,8648.0,8646.0,-2.0
44564,8,0,4333.0,-3,2022-01-03,2022-01-03 08:00:00,2022-01-03 08:00:00,VGH22.csv,419,VGH22.csv,-1.0,4331.5,4331.5,4333.0,4331.5,-1.5
44565,4,0,4336.5,0,2022-01-04,2022-01-04 04:00:00,2022-01-04 04:00:00,VGH22.csv,286,VGH22.csv,3.0,4341.0,4341.0,13009.5,13023.0,-13.5
44566,4,0,4357.0,-2,2022-01-05,2022-01-05 04:00:00,2022-01-05 04:00:00,VGH22.csv,401,VGH22.csv,-2.0,4369.0,4369.0,8714.0,8738.0,24.0
44566,13,0,4366.5,-3,2022-01-05,2022-01-05 13:00:00,2022-01-05 13:00:00,VGH22.csv,397,VGH22.csv,-1.0,4370.0,4370.0,4366.5,4370.0,3.5
44567,4,0,4316.0,-2,2022-01-06,2022-01-06 04:00:00,2022-01-06 04:00:00,VGH22.csv,802,VGH22.csv,1.0,4316.5,4316.5,4316.0,4316.5,-0.5
44567,8,0,4318.5,-1,2022-01-06,2022-01-06 08:00:00,2022-01-06 08:00:00,VGH22.csv,483,VGH22.csv,1.0,4317.0,4317.0,4318.5,4317.0,1.5
44568,4,0,4295.5,1,2022-01-07,2022-01-07 04:00:00,2022-01-07 04:00:00,VGH22.csv,1236,VGH22.csv,2.0,4293.0,4293.0,8591.0,8586.0,5.0
44568,13,0,4295.5,2,2022-01-07,2022-01-07 13:00:00,2022-01-07 13:00:00,VGH22.csv,148,VGH22.csv,1.0,4294.0,4294.0,4295.5,4294.0,1.5
44568,15,45,4292.5,0,2022-01-07,2022-01-07 15:45:00,2022-01-07 15:45:00,VGH22.csv,407,VGH22.csv,-2.0,4304.0,4295.0,8585.0,8590.0,5.0
44571,4,0,4278.5,2,2022-01-10,2022-01-10 04:00:00,2022-01-10 04:00:00,VGH22.csv,443,VGH22.csv,2.0,4283.5,4283.5,8557.0,8567.0,-10.0
44571,8,0,4258.0,4,2022-01-10,2022-01-10 08:00:00,2022-01-10 08:00:00,VGH22.csv,947,VGH22.csv,2.0,4268.5,4268.5,8516.0,8537.0,-21.0
44571,13,0,4231.0,6,2022-01-10,2022-01-10 13:00:00,2022-01-10 13:00:00,VGH22.csv,540,VGH22.csv,2.0,4251.0,4251.0,8462.0,8502.0,-40.0
44572,4,0,4270.0,5,2022-01-11,2022-01-11 04:00:00,2022-01-11 04:00:00,VGH22.csv,1083,VGH22.csv,-1.0,4275.0,4275.0,4270.0,4275.0,5.0
44572,8,0,4270.5,3,2022-01-11,2022-01-11 08:00:00,2022-01-11 08:00:00,VGH22.csv,682,VGH22.csv,-2.0,4273.0,4259.5,8541.0,8519.0,-22.0
44572,13,0,4283.0,1,2022-01-11,2022-01-11 13:00:00,2022-01-11 13:00:00,VGH22.csv,162,VGH22.csv,-2.0,4282.5,4282.5,8566.0,8565.0,-1.0
44573,4,0,4282.0,2,2022-01-12,2022-01-12 04:00:00,2022-01-12 04:00:00,VGH22.csv,535,VGH22.csv,1.0,4291.5,4291.5,4282.0,4291.5,-9.5
44575,4,0,4262.5,1,2022-01-14,2022-01-14 04:00:00,2022-01-14 04:00:00,VGH22.csv,922,VGH22.csv,-1.0,4276.0,4276.0,4262.5,4276.0,13.5
44575,13,0,4253.5,3,2022-01-14,2022-01-14 13:00:00,2022-01-14 13:00:00,VGH22.csv,110,VGH22.csv,2.0,4251.5,4251.5,8507.0,8503.0,4.0
44575,15,45,4281.5,0,2022-01-14,2022-01-14 15:45:00,2022-01-14 15:45:00,VGH22.csv,447,VGH22.csv,-3.0,4281.0,4281.0,12844.5,12843.0,-1.5
44579,4,0,4242.0,2,2022-01-18,2022-01-18 04:00:00,2022-01-18 04:00:00,VGH22.csv,938,VGH22.csv,2.0,4228.5,4228.5,8484.0,8457.0,27.0
44579,8,0,4255.5,4,2022-01-18,2022-01-18 08:00:00,2022-01-18 08:00:00,VGH22.csv,689,VGH22.csv,2.0,4253.5,4253.5,8511.0,8507.0,4.0
44579,13,0,4239.0,6,2022-01-18,2022-01-18 13:00:00,2022-01-18 13:00:00,VGH22.csv,162,VGH22.csv,2.0,4239.5,4239.5,8478.0,8479.0,-1.0
44580,4,0,4255.5,3,2022-01-19,2022-01-19 04:00:00,2022-01-19 04:00:00,VGH22.csv,1448,VGH22.csv,-3.0,4255.0,4255.0,12766.5,12765.0,-1.5
44580,8,0,4273.0,0,2022-01-19,2022-01-19 08:00:00,2022-01-19 08:00:00,VGH22.csv,197,VGH22.csv,-3.0,4288.5,4288.5,12819.0,12865.5,46.5
44580,13,0,4272.0,-2,2022-01-19,2022-01-19 13:00:00,2022-01-19 13:00:00,VGH22.csv,272,VGH22.csv,-2.0,4267.5,4267.5,8544.0,8535.0,-9.0
44581,4,0,4251.0,-1,2022-01-20,2022-01-20 04:00:00,2022-01-20 04:00:00,VGH22.csv,261,VGH22.csv,1.0,4250.0,4250.0,4251.0,4250.0,1.0
44582,4,0,4231.5,1,2022-01-21,2022-01-21 04:00:00,2022-01-21 04:00:00,VGH22.csv,2235,VGH22.csv,2.0,4222.0,4222.0,8463.0,8444.0,19.0
44582,8,0,4209.0,4,2022-01-21,2022-01-21 08:00:00,2022-01-21 08:00:00,VGH22.csv,1459,VGH22.csv,3.0,4207.0,4207.0,12627.0,12621.0,6.0
44582,13,0,4191.5,5,2022-01-21,2022-01-21 13:00:00,2022-01-21 13:00:00,VGH22.csv,684,VGH22.csv,1.0,4194.0,4194.0,4191.5,4194.0,-2.5
44582,15,45,4179.5,0,2022-01-21,2022-01-21 15:45:00,2022-01-21 15:45:00,VGH22.csv,334,VGH22.csv,-5.0,4175.0,4175.0,20897.5,20875.0,-22.5
44585,8,0,4120.0,2,2022-01-24,2022-01-24 08:00:00,2022-01-24 08:00:00,VGH22.csv,2454,VGH22.csv,2.0,4110.0,4110.0,8240.0,8220.0,20.0
44585,13,0,4030.5,4,2022-01-24,2022-01-24 13:00:00,2022-01-24 13:00:00,VGH22.csv,872,VGH22.csv,2.0,4050.5,4050.5,8061.0,8101.0,-40.0
44586,4,0,4068.0,5,2022-01-25,2022-01-25 04:00:00,2022-01-25 04:00:00,VGH22.csv,1192,VGH22.csv,1.0,4081.5,4081.5,4068.0,4081.5,-13.5
44587,8,0,4167.5,3,2022-01-26,2022-01-26 08:00:00,2022-01-26 08:00:00,VGH22.csv,570,VGH22.csv,-2.0,4173.5,4173.5,8335.0,8347.0,12.0
44587,13,0,4169.5,2,2022-01-26,2022-01-26 13:00:00,2022-01-26 13:00:00,VGH22.csv,445,VGH22.csv,-1.0,4161.5,4161.5,4169.5,4161.5,-8.0
44588,8,0,4150.0,3,2022-01-27,2022-01-27 08:00:00,2022-01-27 08:00:00,VGH22.csv,415,VGH22.csv,1.0,4151.5,4151.5,4150.0,4151.5,-1.5
44588,13,0,4157.5,4,2022-01-27,2022-01-27 13:00:00,2022-01-27 13:00:00,VGH22.csv,312,VGH22.csv,1.0,4141.0,4141.0,4157.5,4141.0,16.5
44589,8,0,4070.5,5,2022-01-28,2022-01-28 08:00:00,2022-01-28 08:00:00,VGH22.csv,1999,VGH22.csv,1.0,4098.0,4098.0,4070.5,4098.0,-27.5
