day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal,opti_price,filled_price,benchmark_amount,amount,slippage
45810,6,0,130.81,5,2025-06-02,2025-06-02 06:00:00,2025-06-02 06:00:00,RXM25.csv,722,RXM25.csv,5.0,130.92,130.92,654.05,654.5999999999999,-0.5499999999999545
45810,8,0,131.02,8,2025-06-02,2025-06-02 08:00:00,2025-06-02 08:00:00,RXM25.csv,1403,RXM25.csv,3.0,130.96,130.96,393.06000000000006,392.88,0.18000000000006366
45810,9,0,130.92,10,2025-06-02,2025-06-02 09:00:00,2025-06-02 09:00:00,RXM25.csv,1533,RXM25.csv,2.0,130.97,130.97,261.84,261.94,-0.10000000000002274
45810,10,0,131.05,7,2025-06-02,2025-06-02 10:00:00,2025-06-02 10:00:00,RXM25.csv,3243,RXM25.csv,-3.0,131.23999999999998,131.17,393.15000000000003,393.51,0.3599999999999568
45810,15,0,131.15,9,2025-06-02,2025-06-02 15:00:00,2025-06-02 15:00:00,RXM25.csv,402,RXM25.csv,2.0,131.11999999999998,131.2,262.3,262.4,-0.0999999999999659
45811,9,0,131.27,17,2025-06-03,2025-06-03 09:00:00,2025-06-03 09:00:00,RXM25.csv,1335,RXM25.csv,8.0,131.22,131.36,1050.16,1050.88,-0.7200000000000273
45811,10,0,131.4,23,2025-06-03,2025-06-03 10:00:00,2025-06-03 10:00:00,RXM25.csv,5275,RXM25.csv,6.0,131.26000000000002,131.26000000000002,788.4000000000001,787.5600000000002,0.8399999999999181
45811,12,0,131.1,17,2025-06-03,2025-06-03 12:00:00,2025-06-03 12:00:00,RXM25.csv,1953,RXM25.csv,-6.0,131.15,131.15,786.5999999999999,786.9000000000001,0.3000000000001819
45811,15,0,131.23,8,2025-06-03,2025-06-03 15:00:00,2025-06-03 15:00:00,RXM25.csv,113,RXM25.csv,-9.0,131.32000000000002,131.23,1181.07,1181.07,-0.0
45812,9,0,131.09,9,2025-06-04,2025-06-04 09:00:00,2025-06-04 09:00:00,RXM25.csv,1162,RXM25.csv,1.0,131.04,131.04,131.09,131.04,0.05000000000001137
45812,10,0,131.09,11,2025-06-04,2025-06-04 10:00:00,2025-06-04 10:00:00,RXM25.csv,3153,RXM25.csv,2.0,131.03,131.03,262.18,262.06,0.12000000000000455
45812,12,0,131.08,9,2025-06-04,2025-06-04 12:00:00,2025-06-04 12:00:00,RXU25.csv,1184,RXU25.csv,-2.0,131.14,131.05,262.16,262.1,-0.060000000000002274
45812,15,0,131.28,6,2025-06-04,2025-06-04 15:00:00,2025-06-04 15:00:00,RXU25.csv,117,RXM25.csv,-3.0,131.32,131.24,393.84000000000003,393.72,-0.12000000000000455
45813,6,0,131.26,3,2025-06-05,2025-06-05 06:00:00,2025-06-05 06:00:00,RXU25.csv,3048,RXU25.csv,-3.0,131.28,131.28,393.78,393.84000000000003,0.06000000000005912
45813,9,0,131.16,10,2025-06-05,2025-06-05 09:00:00,2025-06-05 09:00:00,RXU25.csv,2885,RXU25.csv,7.0,130.57999999999998,130.57999999999998,918.12,914.06,4.060000000000059
45813,10,0,130.56,11,2025-06-05,2025-06-05 10:00:00,2025-06-05 10:00:00,RXU25.csv,3880,RXU25.csv,1.0,130.22,130.22,130.56,130.22,0.3400000000000034
45813,12,0,130.27,10,2025-06-05,2025-06-05 12:00:00,2025-06-05 12:00:00,RXU25.csv,1389,RXU25.csv,-1.0,130.31,130.31,130.27,130.31,0.03999999999999204
45813,15,0,130.25,2,2025-06-05,2025-06-05 15:00:00,2025-06-05 15:00:00,RXU25.csv,46,RXU25.csv,-8.0,130.26999999999998,130.26999999999998,1042.0,1042.1599999999999,0.15999999999985448
45814,2,30,130.32,8,2025-06-06,2025-06-06 02:30:00,2025-06-06 02:30:00,RXU25.csv,382,RXU25.csv,6.0,130.28,130.28,781.92,781.6800000000001,0.2399999999998954
45814,4,30,130.69,2,2025-06-06,2025-06-06 04:30:00,2025-06-06 04:30:00,RXU25.csv,1007,RXU25.csv,-6.0,130.82000000000002,130.73,784.14,784.3799999999999,0.2399999999998954
45814,6,0,130.71,0,2025-06-06,2025-06-06 06:00:00,2025-06-06 06:00:00,RXU25.csv,751,RXU25.csv,-2.0,130.79000000000002,130.7,261.42,261.4,-0.020000000000038654
45814,9,0,130.39,2,2025-06-06,2025-06-06 09:00:00,2025-06-06 09:00:00,RXU25.csv,1284,RXU25.csv,2.0,130.32000000000002,130.4,260.78,260.8,-0.020000000000038654
45814,10,0,130.39,-3,2025-06-06,2025-06-06 10:00:00,2025-06-06 10:00:00,RXU25.csv,665,RXU25.csv,-5.0,130.51000000000002,130.46,651.9499999999999,652.3000000000001,0.3500000000001364
45814,12,0,130.33,2,2025-06-06,2025-06-06 12:00:00,2025-06-06 12:00:00,RXU25.csv,411,RXU25.csv,5.0,130.23000000000002,130.29,651.6500000000001,651.4499999999999,0.20000000000015916
45814,15,0,130.24,-1,2025-06-06,2025-06-06 15:00:00,2025-06-06 15:00:00,RXU25.csv,344,RXU25.csv,-3.0,130.32,130.25,390.72,390.75,0.029999999999972715
45814,15,45,130.26,0,2025-06-06,2025-06-06 15:45:00,2025-06-06 15:45:00,RXU25.csv,32,RXU25.csv,1.0,130.22,130.25,130.26,130.25,0.009999999999990905
45817,6,0,130.77,1,2025-06-09,2025-06-09 06:00:00,2025-06-09 06:00:00,RXU25.csv,1485,RXU25.csv,1.0,130.78,130.78,130.77,130.78,-0.009999999999990905
45817,9,0,130.14,3,2025-06-09,2025-06-09 09:00:00,2025-06-09 09:00:00,RXU25.csv,5741,RXU25.csv,2.0,130.14999999999998,130.14999999999998,260.28,260.29999999999995,-0.01999999999998181
45817,10,0,130.24,1,2025-06-09,2025-06-09 10:00:00,2025-06-09 10:00:00,RXU25.csv,914,RXU25.csv,-2.0,130.28,130.28,260.48,260.56,0.07999999999998408
45817,12,0,130.42,3,2025-06-09,2025-06-09 12:00:00,2025-06-09 12:00:00,RXU25.csv,941,RXU25.csv,2.0,130.39999999999998,130.39999999999998,260.84,260.79999999999995,0.040000000000020464
45817,15,0,130.46,-1,2025-06-09,2025-06-09 15:00:00,2025-06-09 15:00:00,RXU25.csv,18,RXU25.csv,-4.0,130.47,130.47,521.84,521.88,0.03999999999996362
45818,6,0,130.6,-2,2025-06-10,2025-06-10 06:00:00,2025-06-10 06:00:00,RXU25.csv,2106,RXU25.csv,-1.0,130.64999999999998,130.64999999999998,130.6,130.64999999999998,0.04999999999998295
45818,9,0,130.83,-1,2025-06-10,2025-06-10 09:00:00,2025-06-10 09:00:00,RXU25.csv,93,RXU25.csv,1.0,130.91,130.91,130.83,130.91,-0.07999999999998408
45818,10,0,130.92,2,2025-06-10,2025-06-10 10:00:00,2025-06-10 10:00:00,RXU25.csv,635,RXU25.csv,3.0,130.74,130.81,392.76,392.43,0.3299999999999841
45818,12,0,130.88,-1,2025-06-10,2025-06-10 12:00:00,2025-06-10 12:00:00,RXU25.csv,361,RXU25.csv,-3.0,130.88,130.88,392.64,392.64,-0.0
45818,15,0,130.86,0,2025-06-10,2025-06-10 15:00:00,2025-06-10 15:00:00,RXU25.csv,87,RXU25.csv,1.0,130.85,130.85,130.86,130.85,0.010000000000019327
45819,6,0,130.68,5,2025-06-11,2025-06-11 06:00:00,2025-06-11 06:00:00,RXU25.csv,848,RXU25.csv,5.0,130.6,130.6,653.4000000000001,653.0,0.40000000000009095
45819,8,0,130.66,8,2025-06-11,2025-06-11 08:00:00,2025-06-11 08:00:00,RXU25.csv,1355,RXU25.csv,3.0,130.57,130.57,391.98,391.71,0.27000000000003865
45819,10,0,130.83,11,2025-06-11,2025-06-11 10:00:00,2025-06-11 10:00:00,RXU25.csv,1387,RXU25.csv,3.0,130.74,130.81,392.49,392.43,0.060000000000002274
45819,12,0,130.77,5,2025-06-11,2025-06-11 12:00:00,2025-06-11 12:00:00,RXU25.csv,871,RXU25.csv,-6.0,130.84,130.77,784.6200000000001,784.6200000000001,-0.0
45819,15,0,130.8,7,2025-06-11,2025-06-11 15:00:00,2025-06-11 15:00:00,RXU25.csv,7,RXU25.csv,2.0,130.81,130.81,261.6,261.62,-0.01999999999998181
45820,6,0,131.32,4,2025-06-12,2025-06-12 06:00:00,2025-06-12 06:00:00,RXU25.csv,2804,RXU25.csv,-3.0,131.37,131.37,393.96,394.11,0.1500000000000341
45820,8,0,131.36,6,2025-06-12,2025-06-12 08:00:00,2025-06-12 08:00:00,RXU25.csv,1080,RXU25.csv,2.0,131.35,131.35,262.72,262.7,0.020000000000038654
45820,10,0,131.29,9,2025-06-12,2025-06-12 10:00:00,2025-06-12 10:00:00,RXU25.csv,1432,RXU25.csv,3.0,131.23999999999998,131.3,393.87,393.90000000000003,-0.03000000000002956
45820,12,0,131.37,4,2025-06-12,2025-06-12 12:00:00,2025-06-12 12:00:00,RXU25.csv,469,RXU25.csv,-5.0,131.46,131.33,656.85,656.6500000000001,-0.1999999999999318
45820,15,0,131.34,2,2025-06-12,2025-06-12 15:00:00,2025-06-12 15:00:00,RXU25.csv,65,RXU25.csv,-2.0,131.35,131.3,262.68,262.6,-0.07999999999998408
45821,2,30,131.86,1,2025-06-13,2025-06-13 02:30:00,2025-06-13 02:30:00,RXU25.csv,1337,RXU25.csv,-1.0,131.51,131.51,131.86,131.51,-0.35000000000002274
45821,4,30,131.26,2,2025-06-13,2025-06-13 04:30:00,2025-06-13 04:30:00,RXU25.csv,1830,RXU25.csv,1.0,131.20999999999998,131.20999999999998,131.26,131.20999999999998,0.05000000000001137
