,day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal,opti_price
41,45539,11,30,69.415,-7,2024-09-04,2024-09-04 11:30:00,2024-09-04 11:30:00,JYU24.csv,531,JYU24.csv,-5.0,69.42500000000001
42,45539,13,0,69.545,-3,2024-09-04,2024-09-04 13:00:00,2024-09-04 13:00:00,JYU24.csv,74,JYU24.csv,4.0,69.535
43,45540,6,30,69.77,-6,2024-09-05,2024-09-05 06:30:00,2024-09-05 06:30:00,JYU24.csv,33,JYU24.csv,-3.0,69.78
44,45540,8,0,69.805,0,2024-09-05,2024-09-05 08:00:00,2024-09-05 08:00:00,JYU24.csv,150,JYU24.csv,6.0,69.795
45,45540,9,0,69.975,-2,2024-09-05,2024-09-05 09:00:00,2024-09-05 09:00:00,JYU24.csv,307,JYU24.csv,-2.0,69.985
46,45540,9,20,69.915,0,2024-09-05,2024-09-05 09:20:00,2024-09-05 09:20:00,JYU24.csv,128,JYU24.csv,2.0,69.905
47,45540,9,40,69.935,-2,2024-09-05,2024-09-05 09:40:00,2024-09-05 09:40:00,JYU24.csv,168,JYU24.csv,-2.0,69.94500000000001
48,45540,10,10,69.735,0,2024-09-05,2024-09-05 10:10:00,2024-09-05 10:10:00,JYU24.csv,295,JYU24.csv,2.0,69.725
49,45540,10,30,69.64,4,2024-09-05,2024-09-05 10:30:00,2024-09-05 10:30:00,JYU24.csv,355,JYU24.csv,4.0,69.63
50,45540,10,50,69.525,1,2024-09-05,2024-09-05 10:50:00,2024-09-05 10:50:00,JYU24.csv,539,JYU24.csv,-3.0,69.53500000000001
51,45540,11,0,69.57,0,2024-09-05,2024-09-05 11:00:00,2024-09-05 11:00:00,JYU24.csv,764,JYU24.csv,-1.0,69.58
52,45540,11,10,69.53,4,2024-09-05,2024-09-05 11:10:00,2024-09-05 11:10:00,JYU24.csv,363,JYU24.csv,4.0,69.52
53,45540,11,20,69.625,1,2024-09-05,2024-09-05 11:20:00,2024-09-05 11:20:00,JYU24.csv,115,JYU24.csv,-3.0,69.635
54,45540,11,30,69.695,-5,2024-09-05,2024-09-05 11:30:00,2024-09-05 11:30:00,JYU24.csv,242,JYU24.csv,-6.0,69.705
55,45540,11,40,69.755,-2,2024-09-05,2024-09-05 11:40:00,2024-09-05 11:40:00,JYU24.csv,377,JYU24.csv,3.0,69.74499999999999
56,45540,11,50,69.765,0,2024-09-05,2024-09-05 11:50:00,2024-09-05 11:50:00,JYU24.csv,214,JYU24.csv,2.0,69.755
57,45540,12,0,69.815,-3,2024-09-05,2024-09-05 12:00:00,2024-09-05 12:00:00,JYU24.csv,257,JYU24.csv,-3.0,69.825
58,45540,12,20,69.825,0,2024-09-05,2024-09-05 12:20:00,2024-09-05 12:20:00,JYU24.csv,155,JYU24.csv,3.0,69.815
59,45540,13,0,69.815,1,2024-09-05,2024-09-05 13:00:00,2024-09-05 13:00:00,JYU24.csv,140,JYU24.csv,1.0,69.80499999999999
