day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal,opti_price,filled_price,benchmark_amount,amount,slippage
43984,2,30,125.14,-5,2020-06-02,2020-06-02 02:30:00,2020-06-02 02:30:00,BPM20.csv,100,BPM20.csv,-5.0,125.44,125.44,625.7,627.2,1.5
43984,4,0,125.12,-7,2020-06-02,2020-06-02 04:00:00,2020-06-02 04:00:00,BPM20.csv,176,BPM20.csv,-2.0,125.16,125.16,250.24,250.32,0.07999999999998408
43984,6,30,125.58,-2,2020-06-02,2020-06-02 06:30:00,2020-06-02 06:30:00,BPM20.csv,90,BPM20.csv,5.0,125.67,125.67,627.9,628.35,-0.4500000000000455
43984,8,0,125.42,0,2020-06-02,2020-06-02 08:00:00,2020-06-02 08:00:00,BPM20.csv,1122,BPM20.csv,2.0,125.4,125.4,250.84,250.8,0.03999999999999204
43984,9,0,125.49,11,2020-06-02,2020-06-02 09:00:00,2020-06-02 09:00:00,BPM20.csv,75,BPM20.csv,11.0,125.49,125.49,1380.3899999999999,1380.3899999999999,0.0
43984,11,0,125.58,-3,2020-06-02,2020-06-02 11:00:00,2020-06-02 11:00:00,BPM20.csv,410,BPM20.csv,-14.0,125.42,125.42,1758.12,1755.88,-2.2399999999997817
43984,13,0,125.4,0,2020-06-02,2020-06-02 13:00:00,2020-06-02 13:00:00,BPM20.csv,99,BPM20.csv,3.0,125.41,125.41,376.20000000000005,376.23,-0.029999999999972715
43985,4,0,125.87,-4,2020-06-03,2020-06-03 04:00:00,2020-06-03 04:00:00,BPM20.csv,136,BPM20.csv,-4.0,125.82,125.82,503.48,503.28,-0.20000000000004547
43985,6,30,125.98,-8,2020-06-03,2020-06-03 06:30:00,2020-06-03 06:30:00,BPM20.csv,220,BPM20.csv,-4.0,125.87,125.87,503.92,503.48,-0.4399999999999977
43985,8,0,125.64,-4,2020-06-03,2020-06-03 08:00:00,2020-06-03 08:00:00,BPM20.csv,118,BPM20.csv,4.0,125.7,125.7,502.56,502.8,-0.2400000000000091
43985,10,30,125.72,0,2020-06-03,2020-06-03 10:30:00,2020-06-03 10:30:00,BPM20.csv,149,BPM20.csv,4.0,125.75,125.75,502.88,503.0,-0.12000000000000455
43985,11,0,125.97,-5,2020-06-03,2020-06-03 11:00:00,2020-06-03 11:00:00,BPM20.csv,481,BPM20.csv,-5.0,126.01,126.01,629.85,630.0500000000001,0.20000000000004547
43985,13,0,125.92,0,2020-06-03,2020-06-03 13:00:00,2020-06-03 13:00:00,BPM20.csv,53,BPM20.csv,5.0,125.93,125.93,629.6,629.6500000000001,-0.05000000000006821
43985,15,0,125.88,-3,2020-06-03,2020-06-03 15:00:00,2020-06-03 15:00:00,BPM20.csv,55,BPM20.csv,-3.0,125.89,125.89,377.64,377.67,0.03000000000002956
43986,8,0,125.7,-15,2020-06-04,2020-06-04 08:00:00,2020-06-04 08:00:00,BPM20.csv,287,BPM20.csv,-12.0,125.52,125.52,1508.4,1506.24,-2.160000000000082
43986,9,0,125.39,3,2020-06-04,2020-06-04 09:00:00,2020-06-04 09:00:00,BPM20.csv,315,BPM20.csv,18.0,125.49,125.49,2257.02,2258.8199999999997,-1.7999999999997272
43986,11,0,126.1,-9,2020-06-04,2020-06-04 11:00:00,2020-06-04 11:00:00,BPM20.csv,288,BPM20.csv,-12.0,125.94,125.94,1513.1999999999998,1511.28,-1.9199999999998454
43986,13,0,126.02,-3,2020-06-04,2020-06-04 13:00:00,2020-06-04 13:00:00,BPM20.csv,58,BPM20.csv,6.0,126.08,126.08,756.12,756.48,-0.36000000000001364
43986,15,0,126.11,0,2020-06-04,2020-06-04 15:00:00,2020-06-04 15:00:00,BPM20.csv,293,BPM20.csv,3.0,126.09,126.09,378.33,378.27,0.060000000000002274
43987,2,30,126.59,-6,2020-06-05,2020-06-05 02:30:00,2020-06-05 02:30:00,BPM20.csv,148,BPM20.csv,-6.0,126.58,126.58,759.54,759.48,-0.05999999999994543
43987,6,0,126.33,-8,2020-06-05,2020-06-05 06:00:00,2020-06-05 06:00:00,BPM20.csv,20,BPM20.csv,-2.0,126.31,126.31,252.66,252.62,-0.03999999999999204
43987,6,30,126.26,-2,2020-06-05,2020-06-05 06:30:00,2020-06-05 06:30:00,BPM20.csv,141,BPM20.csv,6.0,126.27,126.27,757.5600000000001,757.62,-0.05999999999994543
43987,8,0,126.64,-12,2020-06-05,2020-06-05 08:00:00,2020-06-05 08:00:00,BPM20.csv,125,BPM20.csv,-10.0,126.66,126.66,1266.4,1266.6,0.1999999999998181
43987,9,0,126.58,7,2020-06-05,2020-06-05 09:00:00,2020-06-05 09:00:00,BPM20.csv,282,BPM20.csv,19.0,126.54,126.54,2405.02,2404.26,0.7599999999997635
43987,11,0,127.26,-14,2020-06-05,2020-06-05 11:00:00,2020-06-05 11:00:00,BPM20.csv,357,BPM20.csv,-21.0,127.27,127.27,2672.46,2672.67,0.21000000000003638
43987,13,0,126.81,-2,2020-06-05,2020-06-05 13:00:00,2020-06-05 13:00:00,BPM20.csv,58,BPM20.csv,12.0,126.77,126.77,1521.72,1521.24,0.4800000000000182
43987,16,15,126.67,0,2020-06-05,2020-06-05 16:15:00,2020-06-05 16:15:00,BPM20.csv,36,BPM20.csv,2.0,126.68,126.68,253.34,253.36,-0.020000000000010232
43990,2,30,126.95,-9,2020-06-08,2020-06-08 02:30:00,2020-06-08 02:30:00,BPM20.csv,45,BPM20.csv,-9.0,126.94,126.94,1142.55,1142.46,-0.08999999999991815
43990,6,30,126.48,-8,2020-06-08,2020-06-08 06:30:00,2020-06-08 06:30:00,BPM20.csv,40,BPM20.csv,1.0,126.44,126.44,126.48,126.44,0.04000000000000625
43990,9,0,126.69,-2,2020-06-08,2020-06-08 09:00:00,2020-06-08 09:00:00,BPM20.csv,75,BPM20.csv,6.0,126.73,126.73,760.14,760.38,-0.2400000000000091
43990,10,30,126.88,3,2020-06-08,2020-06-08 10:30:00,2020-06-08 10:30:00,BPM20.csv,111,BPM20.csv,5.0,126.87,126.87,634.4,634.35,0.049999999999954525
43990,11,0,126.98,-5,2020-06-08,2020-06-08 11:00:00,2020-06-08 11:00:00,BPM20.csv,250,BPM20.csv,-8.0,127.01,127.01,1015.84,1016.08,0.2400000000000091
43990,13,0,126.98,-3,2020-06-08,2020-06-08 13:00:00,2020-06-08 13:00:00,BPM20.csv,86,BPM20.csv,2.0,127.0,127.0,253.96,254.0,-0.03999999999999204
43991,2,30,127.12,0,2020-06-09,2020-06-09 02:30:00,2020-06-09 02:30:00,BPM20.csv,98,BPM20.csv,3.0,127.14,127.14,381.36,381.42,-0.060000000000002274
43991,4,0,126.72,-3,2020-06-09,2020-06-09 04:00:00,2020-06-09 04:00:00,BPM20.csv,64,BPM20.csv,-3.0,126.66,126.66,380.15999999999997,379.98,-0.17999999999994998
43991,8,0,126.7,0,2020-06-09,2020-06-09 08:00:00,2020-06-09 08:00:00,BPM20.csv,232,BPM20.csv,3.0,126.69,126.69,380.1,380.07,0.03000000000002956
43991,9,0,126.61,6,2020-06-09,2020-06-09 09:00:00,2020-06-09 09:00:00,BPM20.csv,181,BPM20.csv,6.0,126.68,126.68,759.66,760.08,-0.42000000000007276
43991,11,0,127.21,0,2020-06-09,2020-06-09 11:00:00,2020-06-09 11:00:00,BPM20.csv,177,BPM20.csv,-6.0,127.32,127.32,763.26,763.92,0.6599999999999682
43992,2,30,127.65,-14,2020-06-10,2020-06-10 02:30:00,2020-06-10 02:30:00,BPM20.csv,38,BPM20.csv,-14.0,127.67,127.67,1787.1000000000001,1787.38,0.2799999999999727
43992,6,30,127.39,-11,2020-06-10,2020-06-10 06:30:00,2020-06-10 06:30:00,BPM20.csv,127,BPM20.csv,3.0,127.4,127.4,382.17,382.20000000000005,-0.03000000000002956
43992,9,0,127.88,-3,2020-06-10,2020-06-10 09:00:00,2020-06-10 09:00:00,BPM20.csv,79,BPM20.csv,8.0,127.95,127.95,1023.04,1023.6,-0.5600000000000591
43992,10,30,127.59,0,2020-06-10,2020-06-10 10:30:00,2020-06-10 10:30:00,BPM20.csv,59,BPM20.csv,3.0,127.53,127.53,382.77,382.59000000000003,0.17999999999994998
43992,11,0,127.55,-8,2020-06-10,2020-06-10 11:00:00,2020-06-10 11:00:00,BPM20.csv,224,BPM20.csv,-8.0,127.6,127.6,1020.4,1020.8,0.39999999999997726
43993,2,30,126.82,0,2020-06-11,2020-06-11 02:30:00,2020-06-11 02:30:00,BPM20.csv,68,BPM20.csv,8.0,126.76,126.76,1014.56,1014.08,0.4799999999999045
43993,4,0,126.8,-2,2020-06-11,2020-06-11 04:00:00,2020-06-11 04:00:00,BPM20.csv,163,BPM20.csv,-2.0,126.71,126.71,253.6,253.42,-0.18000000000000682
43993,6,0,126.94,-4,2020-06-11,2020-06-11 06:00:00,2020-06-11 06:00:00,BPM20.csv,115,BPM20.csv,-2.0,126.94,126.94,253.88,253.88,-0.0
43993,6,30,126.88,-9,2020-06-11,2020-06-11 06:30:00,2020-06-11 06:30:00,BPM20.csv,12,BPM20.csv,-5.0,126.89,126.89,634.4,634.45,0.05000000000006821
43993,8,0,126.53,-7,2020-06-11,2020-06-11 08:00:00,2020-06-11 08:00:00,BPM20.csv,49,BPM20.csv,2.0,126.54,126.54,253.06,253.08,-0.020000000000010232
43993,10,30,126.74,-2,2020-06-11,2020-06-11 10:30:00,2020-06-11 10:30:00,BPM20.csv,153,BPM20.csv,5.0,126.74,126.74,633.6999999999999,633.6999999999999,0.0
43993,11,0,126.44,1,2020-06-11,2020-06-11 11:00:00,2020-06-11 11:00:00,BPM20.csv,154,BPM20.csv,3.0,126.4,126.4,379.32,379.20000000000005,0.1199999999999477
43993,13,0,126.25,-2,2020-06-11,2020-06-11 13:00:00,2020-06-11 13:00:00,BPM20.csv,280,BPM20.csv,-3.0,126.25,126.25,378.75,378.75,-0.0
43994,2,30,125.9,-5,2020-06-12,2020-06-12 02:30:00,2020-06-12 02:30:00,BPU20.csv,40,BPU20.csv,-3.0,125.94,125.94,377.70000000000005,377.82,0.1199999999999477
43994,6,30,126.53,-9,2020-06-12,2020-06-12 06:30:00,2020-06-12 06:30:00,BPU20.csv,36,BPU20.csv,-4.0,126.21,126.21,506.12,504.84,-1.2800000000000296
43994,9,0,126.0,-13,2020-06-12,2020-06-12 09:00:00,2020-06-12 09:00:00,BPU20.csv,234,BPU20.csv,-4.0,125.85,125.85,504.0,503.4,-0.6000000000000227
43994,10,30,125.82,-9,2020-06-12,2020-06-12 10:30:00,2020-06-12 10:30:00,BPU20.csv,115,BPU20.csv,4.0,125.6,125.6,503.28,502.4,0.8799999999999955
43994,11,0,125.48,10,2020-06-12,2020-06-12 11:00:00,2020-06-12 11:00:00,BPU20.csv,815,BPU20.csv,19.0,125.45,125.45,2384.12,2383.55,0.569999999999709
43994,13,0,125.11,-5,2020-06-12,2020-06-12 13:00:00,2020-06-12 13:00:00,BPU20.csv,92,BPU20.csv,-15.0,125.08,125.08,1876.65,1876.2,-0.4500000000000455
43994,16,15,125.32,0,2020-06-12,2020-06-12 16:15:00,2020-06-12 16:15:00,BPU20.csv,92,BPU20.csv,5.0,125.31,125.31,626.5999999999999,626.55,0.049999999999954525
43997,8,0,125.55,-9,2020-06-15,2020-06-15 08:00:00,2020-06-15 08:00:00,BPU20.csv,309,BPU20.csv,-9.0,125.6,125.6,1129.95,1130.3999999999999,0.4499999999998181
43997,11,0,125.71,-2,2020-06-15,2020-06-15 11:00:00,2020-06-15 11:00:00,BPU20.csv,340,BPU20.csv,7.0,125.68,125.68,879.9699999999999,879.76,0.2099999999999227
43997,13,0,125.71,0,2020-06-15,2020-06-15 13:00:00,2020-06-15 13:00:00,BPU20.csv,62,BPU20.csv,2.0,125.69,125.69,251.42,251.38,0.03999999999999204
43998,2,30,126.69,-8,2020-06-16,2020-06-16 02:30:00,2020-06-16 02:30:00,BPU20.csv,52,BPU20.csv,-8.0,126.55,126.55,1013.52,1012.4,-1.1200000000000045
43998,6,0,126.67,-10,2020-06-16,2020-06-16 06:00:00,2020-06-16 06:00:00,BPU20.csv,67,BPU20.csv,-2.0,126.64,126.64,253.34,253.28,-0.060000000000002274
43998,6,30,126.66,-5,2020-06-16,2020-06-16 06:30:00,2020-06-16 06:30:00,BPU20.csv,188,BPU20.csv,5.0,126.45,126.45,633.3,632.25,1.0499999999999545
43998,8,0,126.57,-10,2020-06-16,2020-06-16 08:00:00,2020-06-16 08:00:00,BPU20.csv,68,BPU20.csv,-5.0,126.58,126.58,632.8499999999999,632.9,0.05000000000006821
43998,9,0,126.75,-2,2020-06-16,2020-06-16 09:00:00,2020-06-16 09:00:00,BPU20.csv,169,BPU20.csv,8.0,126.41,126.41,1014.0,1011.28,2.7200000000000273
43998,11,0,125.73,-3,2020-06-16,2020-06-16 11:00:00,2020-06-16 11:00:00,BPU20.csv,555,BPU20.csv,-1.0,125.82,125.82,125.73,125.82,0.0899999999999892
43998,13,0,125.99,-5,2020-06-16,2020-06-16 13:00:00,2020-06-16 13:00:00,BPU20.csv,85,BPU20.csv,-2.0,125.87,125.87,251.98,251.74,-0.23999999999998067
