day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal,opti_price,filled_price,benchmark_amount,amount,slippage
43984,2,30,125.14,-5,2020-06-02,2020-06-02 02:30:00,2020-06-02 02:30:00,BPM20.csv,100,BPM20.csv,-5.0,125.14,125.14,625.7,625.7,-0.0
43984,4,0,125.12,-7,2020-06-02,2020-06-02 04:00:00,2020-06-02 04:00:00,BPM20.csv,176,BPM20.csv,-2.0,125.12,125.07,250.24,250.14,-0.10000000000002274
43984,6,30,125.58,-2,2020-06-02,2020-06-02 06:30:00,2020-06-02 06:30:00,BPM20.csv,90,BPM20.csv,5.0,125.57,125.57,627.9,627.8499999999999,0.05000000000006821
43984,8,0,125.42,0,2020-06-02,2020-06-02 08:00:00,2020-06-02 08:00:00,BPM20.csv,1122,BPM20.csv,2.0,125.42,125.42,250.84,250.84,0.0
43984,9,0,125.49,11,2020-06-02,2020-06-02 09:00:00,2020-06-02 09:00:00,BPM20.csv,75,BPM20.csv,11.0,125.48,125.48,1380.3899999999999,1380.28,0.10999999999989996
43984,11,0,125.58,-3,2020-06-02,2020-06-02 11:00:00,2020-06-02 11:00:00,BPM20.csv,410,BPM20.csv,-14.0,125.58,125.58,1758.12,1758.12,-0.0
43984,13,0,125.4,0,2020-06-02,2020-06-02 13:00:00,2020-06-02 13:00:00,BPM20.csv,99,BPM20.csv,3.0,125.4,125.4,376.20000000000005,376.20000000000005,0.0
43985,4,0,125.87,-4,2020-06-03,2020-06-03 04:00:00,2020-06-03 04:00:00,BPM20.csv,136,BPM20.csv,-4.0,125.89,125.89,503.48,503.56,0.07999999999998408
43985,6,30,125.98,-8,2020-06-03,2020-06-03 06:30:00,2020-06-03 06:30:00,BPM20.csv,220,BPM20.csv,-4.0,125.92,125.92,503.92,503.68,-0.2400000000000091
43985,8,0,125.64,-4,2020-06-03,2020-06-03 08:00:00,2020-06-03 08:00:00,BPM20.csv,118,BPM20.csv,4.0,125.63,125.63,502.56,502.52,0.040000000000020464
43985,10,30,125.72,0,2020-06-03,2020-06-03 10:30:00,2020-06-03 10:30:00,BPM20.csv,149,BPM20.csv,4.0,125.83,125.83,502.88,503.32,-0.4399999999999977
43985,11,0,125.97,-5,2020-06-03,2020-06-03 11:00:00,2020-06-03 11:00:00,BPM20.csv,481,BPM20.csv,-5.0,125.96,125.96,629.85,629.8,-0.05000000000006821
43985,13,0,125.92,0,2020-06-03,2020-06-03 13:00:00,2020-06-03 13:00:00,BPM20.csv,53,BPM20.csv,5.0,125.9,125.9,629.6,629.5,0.10000000000002274
43985,15,0,125.88,-3,2020-06-03,2020-06-03 15:00:00,2020-06-03 15:00:00,BPM20.csv,55,BPM20.csv,-3.0,125.82,125.82,377.64,377.46,-0.18000000000000682
43986,8,0,125.7,-15,2020-06-04,2020-06-04 08:00:00,2020-06-04 08:00:00,BPM20.csv,287,BPM20.csv,-12.0,125.62,125.62,1508.4,1507.44,-0.9600000000000364
43986,9,0,125.39,3,2020-06-04,2020-06-04 09:00:00,2020-06-04 09:00:00,BPM20.csv,315,BPM20.csv,18.0,125.38,125.38,2257.02,2256.84,0.1799999999998363
43986,11,0,126.1,-9,2020-06-04,2020-06-04 11:00:00,2020-06-04 11:00:00,BPM20.csv,288,BPM20.csv,-12.0,126.09,126.09,1513.1999999999998,1513.08,-0.11999999999989086
