time,open,high,low,close,volume
2025-09-22 21:17:00,128.26,128.26,128.26,128.26,12
2025-09-22 21:18:00,128.26,128.26,128.26,128.26,5
2025-09-22 21:20:00,128.26,128.26,128.26,128.26,4
2025-09-22 21:21:00,128.26,128.26,128.26,128.26,1
2025-09-22 21:22:00,128.26,128.26,128.26,128.26,2
2025-09-22 21:23:00,128.25,128.26,128.25,128.26,35
2025-09-22 21:24:00,128.27,128.27,128.27,128.27,5
2025-09-22 21:25:00,128.26,128.26,128.26,128.26,1
2025-09-22 21:26:00,128.26,128.26,128.26,128.26,1
2025-09-22 21:30:00,128.27,128.27,128.27,128.27,10
2025-09-22 21:31:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:35:00,128.26,128.26,128.26,128.26,1
2025-09-22 21:37:00,128.27,128.28,128.27,128.28,192
2025-09-22 21:38:00,128.28,128.28,128.28,128.28,27
2025-09-22 21:40:00,128.28,128.28,128.28,128.28,4
2025-09-22 21:41:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:42:00,128.28,128.28,128.27,128.27,4
2025-09-22 21:43:00,128.28,128.28,128.27,128.27,4
2025-09-22 21:44:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:45:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:46:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:47:00,128.27,128.27,128.27,128.27,2
2025-09-22 21:48:00,128.27,128.27,128.27,128.27,3
2025-09-22 21:49:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:50:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:51:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:52:00,128.28,128.28,128.27,128.27,5
2025-09-22 21:53:00,128.27,128.27,128.27,128.27,2
2025-09-22 21:54:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:55:00,128.27,128.27,128.27,128.27,1
2025-09-22 21:58:00,128.27,128.27,128.27,128.27,1
2025-09-22 22:01:00,128.27,128.27,128.27,128.27,1
2025-09-22 22:03:00,128.27,128.27,128.27,128.27,1
2025-09-22 22:07:00,128.27,128.27,128.27,128.27,1
2025-09-22 22:11:00,128.27,128.27,128.27,128.27,1
2025-09-22 22:14:00,128.27,128.28,128.27,128.28,26
2025-09-22 22:15:00,128.29,128.29,128.28,128.28,7
2025-09-22 22:16:00,128.28,128.28,128.28,128.28,2
2025-09-22 22:17:00,128.28,128.28,128.28,128.28,1
2025-09-22 22:21:00,128.29,128.29,128.29,128.29,2
2025-09-22 22:25:00,128.29,128.29,128.29,128.29,4
2025-09-22 22:28:00,128.28,128.28,128.28,128.28,6
2025-09-22 22:29:00,128.28,128.28,128.28,128.28,6
2025-09-22 22:30:00,128.28,128.28,128.28,128.28,1
2025-09-22 22:32:00,128.28,128.28,128.28,128.28,1
2025-09-22 22:40:00,128.28,128.28,128.27,128.27,68
2025-09-22 22:41:00,128.28,128.28,128.28,128.28,11
2025-09-22 22:42:00,128.28,128.28,128.28,128.28,2
2025-09-22 22:43:00,128.28,128.28,128.28,128.28,1
2025-09-22 22:44:00,128.28,128.28,128.28,128.28,28
2025-09-22 22:45:00,128.28,128.28,128.28,128.28,9
2025-09-22 22:46:00,128.28,128.28,128.28,128.28,5
2025-09-22 22:47:00,128.28,128.28,128.28,128.28,1
2025-09-22 22:48:00,128.27,128.27,128.27,128.27,1
2025-09-22 22:49:00,128.28,128.28,128.28,128.28,15
2025-09-22 22:51:00,128.28,128.28,128.28,128.28,2
2025-09-22 22:52:00,128.28,128.28,128.28,128.28,4
2025-09-22 22:53:00,128.28,128.28,128.27,128.27,11
2025-09-22 22:58:00,128.28,128.28,128.27,128.27,25
2025-09-22 23:00:00,128.26,128.26,128.26,128.26,36
2025-09-22 23:01:00,128.27,128.27,128.27,128.27,6
2025-09-22 23:02:00,128.27,128.27,128.27,128.27,21
2025-09-22 23:04:00,128.27,128.27,128.27,128.27,6
2025-09-22 23:06:00,128.27,128.27,128.27,128.27,4
2025-09-22 23:07:00,128.27,128.27,128.27,128.27,4
2025-09-22 23:11:00,128.26,128.26,128.26,128.26,15
2025-09-22 23:16:00,128.26,128.26,128.26,128.26,10
2025-09-22 23:26:00,128.25,128.25,128.24,128.24,174
2025-09-22 23:27:00,128.25,128.25,128.25,128.25,1
2025-09-22 23:28:00,128.25,128.25,128.25,128.25,31
2025-09-22 23:31:00,128.26,128.26,128.26,128.26,1
2025-09-22 23:41:00,128.26,128.26,128.26,128.26,2
2025-09-22 23:44:00,128.25,128.25,128.25,128.25,81
2025-09-22 23:45:00,128.25,128.25,128.25,128.25,11
2025-09-22 23:47:00,128.25,128.25,128.24,128.24,26
2025-09-22 23:51:00,128.25,128.25,128.25,128.25,52
2025-09-23 00:09:00,128.25,128.25,128.25,128.25,44
2025-09-23 00:12:00,128.25,128.25,128.25,128.25,4
2025-09-23 00:25:00,128.25,128.25,128.25,128.25,36
2025-09-23 00:26:00,128.25,128.25,128.25,128.25,1
2025-09-23 00:27:00,128.25,128.25,128.25,128.25,1
2025-09-23 00:41:00,128.26,128.26,128.26,128.26,1
2025-09-23 00:53:00,128.25,128.25,128.25,128.25,2
2025-09-23 00:57:00,128.26,128.26,128.26,128.26,1
2025-09-23 00:59:00,128.26,128.26,128.26,128.26,1
2025-09-23 01:02:00,128.25,128.25,128.25,128.25,62
2025-09-23 01:03:00,128.25,128.26,128.25,128.25,7
2025-09-23 01:04:00,128.26,128.26,128.26,128.26,1
2025-09-23 01:05:00,128.26,128.26,128.26,128.26,1
2025-09-23 01:16:00,128.26,128.26,128.26,128.26,17
2025-09-23 01:21:00,128.26,128.26,128.26,128.26,1
2025-09-23 01:22:00,128.27,128.27,128.27,128.27,3
2025-09-23 01:25:00,128.27,128.27,128.26,128.26,101
2025-09-23 01:26:00,128.27,128.27,128.27,128.27,101
2025-09-23 01:27:00,128.27,128.27,128.27,128.27,30
2025-09-23 01:28:00,128.27,128.27,128.27,128.27,2
